293999
115	493	4
115	53105	4
115	53850	13
115	57674	13
115	57836	4
118	12092	13
118	49292	13
118	50776	13
119	1942	5
119	1942	5
119	1942	5
119	1942	5
119	1942	5
119	20407	5
119	20407	5
119	20407	5
119	20407	5
119	20407	5
119	24930	5
119	24930	5
119	24930	5
119	24930	5
119	24930	5
119	25104	14
119	25104	14
119	25104	14
119	25104	14
119	25104	14
119	31167	5
119	31167	5
119	31167	5
119	31167	5
119	31167	5
119	31309	5
119	31309	5
119	31309	5
119	31309	5
119	31309	5
119	35644	5
119	35644	5
119	35644	5
119	35644	5
119	35644	5
119	38750	5
119	38750	5
119	38750	5
119	38750	5
119	38750	5
119	42034	5
119	42034	5
119	42034	5
119	42034	5
119	42034	5
119	49115	5
119	49115	5
119	49115	5
119	49115	5
119	49115	5
119	55581	5
119	55581	5
119	55581	5
119	55581	5
119	55581	5
119	56221	5
119	56221	5
119	56221	5
119	56221	5
119	56221	5
120	14098	9
120	15286	1
121	13961	6
121	43801	15
122	16988	15
122	28985	9
122	38003	15
122	43661	15
123	10771	15
123	2635	9
123	31581	15
123	51974	1
124	16988	15
124	21899	1
124	2659	15
124	284	6
124	28985	9
124	53878	9
125	1068	4
125	14796	4
125	15667	4
125	20023	0
125	2565	13
125	27441	13
125	27472	4
125	27879	4
125	33463	4
125	45399	4
125	48921	4
125	53105	4
128	14942	1
128	15797	6
128	19784	9
128	23718	11
128	25031	15
128	33529	9
128	38904	15
128	4471	1
128	46096	6
128	47243	15
128	47267	6
128	48836	15
128	49	9
128	5004	7
128	52087	15
128	52312	9
128	57121	15
129	11940	4
129	12430	13
129	12992	13
129	13534	13
129	1367	13
129	13943	13
129	13944	13
129	1680	4
129	17622	13
129	18637	13
129	20389	13
129	20963	13
129	21634	13
129	23008	13
129	23115	4
129	23697	13
129	24591	4
129	27332	4
129	27910	13
129	28805	13
129	289	13
129	29163	13
129	29998	13
129	30069	13
129	31138	13
129	31673	13
129	33187	13
129	33467	13
129	34193	13
129	34401	13
129	3531	13
129	36738	13
129	37146	13
129	39047	13
129	40751	13
129	40798	4
129	42502	13
129	4271	13
129	44743	4
129	46587	13
129	47382	13
129	49815	13
129	5019	13
129	52298	13
129	53675	13
129	54179	4
129	54237	13
129	54705	13
129	55451	13
129	56211	4
129	56337	4
129	6831	13
129	6928	13
129	7381	13
129	7972	13
131	21572	13
132	10981	15
132	22215	9
132	29123	15
132	3649	9
132	43072	6
132	5059	15
132	55524	11
132	56802	15
138	16659	1
138	17111	2
138	22106	15
138	37885	9
139	12405	6
139	33329	6
139	33777	6
139	38258	6
139	55018	15
139	55825	1
141	7291	1
143	32388	13
147	19970	15
147	24014	1
147	347	6
147	41345	9
147	47292	15
147	4841	9
147	49013	15
147	53523	1
147	58186	7
150	10500	13
150	14935	4
150	1680	4
150	20125	4
150	20440	4
150	25683	4
150	27105	4
150	27879	4
150	31910	13
150	31990	4
150	33046	4
150	34527	13
150	37478	4
150	37924	4
150	39145	13
150	43590	4
150	57485	12
151	11470	4
151	18129	13
151	21311	4
151	23668	4
151	23787	4
151	32184	4
151	50922	4
151	5295	4
151	53386	4
151	54409	13
151	55321	4
151	57288	4
151	6053	4
152	25683	4
152	32219	4
152	37896	4
152	37924	4
152	38485	4
153	12392	6
153	21179	1
153	28617	1
153	36292	9
153	45751	15
153	46516	15
155	38485	4
156	17643	4
156	21550	4
156	25683	4
156	29810	4
156	32219	4
156	37109	4
156	37896	4
156	37924	4
156	3848	4
156	38485	4
156	38795	4
156	38978	4
156	40766	4
156	44743	4
156	45500	4
156	45649	4
156	47135	13
156	48677	4
156	51847	13
156	55115	4
156	56083	4
156	9180	4
157	22617	15
157	3474	1
157	43220	15
157	47038	9
157	49206	1
157	56894	6
157	58167	9
158	40419	1
158	56453	6
160	38519	13
160	43330	13
160	49326	13
160	57235	13
163	21756	1
163	22617	15
163	30888	1
163	47038	9
163	54807	1
165	11583	6
165	14910	6
165	14923	6
165	15054	6
165	16163	6
165	16948	6
165	17576	7
165	18746	6
165	20567	11
165	22802	6
165	2461	6
165	25354	6
165	27723	9
165	28920	7
165	31795	6
165	31882	6
165	32853	2
165	32870	6
165	35085	15
165	37662	6
165	38629	9
165	40542	6
165	40780	6
165	4289	6
165	44020	6
165	4469	9
165	45211	6
165	49299	6
165	51955	6
165	52723	1
165	56138	1
165	57902	9
165	57983	6
165	58085	15
165	7572	6
165	7609	6
166	14923	6
166	16829	1
166	16948	6
166	18746	6
166	22215	9
166	22802	6
166	26482	6
166	3649	9
166	4289	6
166	45211	6
166	51955	6
166	56802	15
166	7572	6
167	10113	15
167	11203	6
167	12685	1
167	16168	1
177	11934	10
177	13828	10
177	1660	13
177	17323	10
177	17643	4
177	18812	10
177	18947	4
177	20767	10
177	21691	10
177	23115	4
177	23955	10
177	23962	4
177	25683	4
177	2604	4
177	28281	10
177	28312	4
177	3100	4
177	36473	4
177	37730	4
177	37924	4
177	38563	10
177	39011	12
177	41508	4
177	45771	4
177	46077	12
177	48434	4
177	48889	4
177	51135	4
177	57684	10
178	13019	5
178	13019	5
178	13019	5
178	13019	5
178	13019	5
178	13019	5
178	13019	5
178	13019	5
178	13019	5
178	13019	5
178	13019	5
178	13019	5
178	13988	5
178	13988	5
178	13988	5
178	13988	5
178	13988	5
178	13988	5
178	13988	5
178	13988	5
178	13988	5
178	13988	5
178	13988	5
178	13988	5
178	15211	5
178	15211	5
178	15211	5
178	15211	5
178	15211	5
178	15211	5
178	15211	5
178	15211	5
178	15211	5
178	15211	5
178	15211	5
178	15211	5
178	15870	5
178	15870	5
178	15870	5
178	15870	5
178	15870	5
178	15870	5
178	15870	5
178	15870	5
178	15870	5
178	15870	5
178	15870	5
178	15870	5
178	16262	5
178	16262	5
178	16262	5
178	16262	5
178	16262	5
178	16262	5
178	16262	5
178	16262	5
178	16262	5
178	16262	5
178	16262	5
178	16262	5
178	17178	5
178	17178	5
178	17178	5
178	17178	5
178	17178	5
178	17178	5
178	17178	5
178	17178	5
178	17178	5
178	17178	5
178	17178	5
178	17178	5
178	18612	14
178	18612	14
178	18612	14
178	18612	14
178	18612	14
178	18612	14
178	18612	14
178	18612	14
178	18612	14
178	18612	14
178	18612	14
178	18612	14
178	21920	5
178	21920	5
178	21920	5
178	21920	5
178	21920	5
178	21920	5
178	21920	5
178	21920	5
178	21920	5
178	21920	5
178	21920	5
178	21920	5
178	23673	5
178	23673	5
178	23673	5
178	23673	5
178	23673	5
178	23673	5
178	23673	5
178	23673	5
178	23673	5
178	23673	5
178	23673	5
178	23673	5
178	34197	5
178	34197	5
178	34197	5
178	34197	5
178	34197	5
178	34197	5
178	34197	5
178	34197	5
178	34197	5
178	34197	5
178	34197	5
178	34197	5
178	37464	5
178	37464	5
178	37464	5
178	37464	5
178	37464	5
178	37464	5
178	37464	5
178	37464	5
178	37464	5
178	37464	5
178	37464	5
178	37464	5
178	40986	5
178	40986	5
178	40986	5
178	40986	5
178	40986	5
178	40986	5
178	40986	5
178	40986	5
178	40986	5
178	40986	5
178	40986	5
178	40986	5
178	41348	5
178	41348	5
178	41348	5
178	41348	5
178	41348	5
178	41348	5
178	41348	5
178	41348	5
178	41348	5
178	41348	5
178	41348	5
178	41348	5
178	44329	5
178	44329	5
178	44329	5
178	44329	5
178	44329	5
178	44329	5
178	44329	5
178	44329	5
178	44329	5
178	44329	5
178	44329	5
178	44329	5
178	45898	5
178	45898	5
178	45898	5
178	45898	5
178	45898	5
178	45898	5
178	45898	5
178	45898	5
178	45898	5
178	45898	5
178	45898	5
178	45898	5
178	46272	5
178	46272	5
178	46272	5
178	46272	5
178	46272	5
178	46272	5
178	46272	5
178	46272	5
178	46272	5
178	46272	5
178	46272	5
178	46272	5
178	51102	5
178	51102	5
178	51102	5
178	51102	5
178	51102	5
178	51102	5
178	51102	5
178	51102	5
178	51102	5
178	51102	5
178	51102	5
178	51102	5
178	53956	5
178	53956	5
178	53956	5
178	53956	5
178	53956	5
178	53956	5
178	53956	5
178	53956	5
178	53956	5
178	53956	5
178	53956	5
178	53956	5
178	55835	5
178	55835	5
178	55835	5
178	55835	5
178	55835	5
178	55835	5
178	55835	5
178	55835	5
178	55835	5
178	55835	5
178	55835	5
178	55835	5
178	8901	5
178	8901	5
178	8901	5
178	8901	5
178	8901	5
178	8901	5
178	8901	5
178	8901	5
178	8901	5
178	8901	5
178	8901	5
178	8901	5
179	56003	1
181	50095	1
184	17942	4
184	20077	13
184	26432	4
184	27879	4
184	31761	4
184	41550	12
184	46998	4
184	55115	4
184	56083	4
184	5729	0
185	15138	15
185	29919	15
185	33111	9
185	35351	9
185	51172	9
185	7341	15
186	18311	1
186	2796	7
187	17111	2
187	19168	6
187	20296	9
187	22106	15
187	25371	1
187	25519	6
187	33267	11
187	37885	9
187	46967	7
187	51987	6
187	54365	15
187	57026	6
187	7844	15
188	12268	1
188	3991	15
188	44777	9
190	11907	13
190	25683	4
190	37924	4
190	56933	4
191	10017	12
191	10017	13
192	35286	13
192	58132	13
193	10905	15
193	21903	9
193	22215	9
193	30761	9
193	33777	6
193	3649	9
193	39727	15
193	56802	15
197	38026	13
198	16988	15
198	28985	9
198	56876	1
201	25535	15
201	31572	11
201	43308	15
201	48265	6
201	4835	9
203	12963	4
203	25683	4
203	37924	4
203	4335	13
203	44279	13
203	46899	4
205	10179	4
205	12084	4
205	13574	4
205	19190	4
205	19454	4
205	21027	4
205	21525	4
205	25207	4
205	2593	4
205	26991	10
205	28977	4
205	30487	4
205	30944	4
205	38101	13
205	39672	4
205	41378	4
205	41900	4
205	43127	13
205	46215	4
205	48986	4
205	50922	4
205	55321	4
206	25369	1
206	33529	9
206	40320	9
206	44736	15
206	50602	7
207	13798	4
207	25033	13
207	27879	4
207	37833	4
207	39822	13
207	40352	4
207	42259	4
207	57106	4
209	21019	1
209	50984	15
210	15031	7
210	1587	15
210	16758	9
210	20592	11
210	29729	15
210	30542	6
210	32142	8
210	35288	9
210	35851	9
210	39619	9
210	43204	15
210	9302	1
210	9460	8
211	16758	9
211	43204	15
211	46528	1
211	9460	8
217	12378	15
217	18796	15
217	22215	9
217	3649	9
217	44875	1
217	52746	15
217	55524	11
217	56802	15
218	21290	9
218	47608	1
219	2976	9
219	3198	15
219	7255	11
220	113	13
220	38141	13
221	42730	13
221	47251	4
227	12832	13
227	15992	13
227	22177	13
227	33350	13
227	35311	13
227	35557	13
227	36788	13
227	39189	13
227	39739	13
227	51993	13
227	6397	13
228	1454	9
228	20390	11
228	24703	6
228	35043	6
228	35414	15
228	3845	15
228	40631	6
228	46232	6
228	46436	15
228	47892	9
228	48940	6
228	50981	15
228	52312	9
228	53148	15
228	54241	9
228	56251	6
231	15903	15
231	19633	15
231	27633	6
231	28207	11
231	33163	9
231	38194	15
231	50136	1
234	10081	9
234	45573	15
235	53900	15
237	35596	6
237	39415	1
237	41456	6
237	42901	6
237	50316	9
238	28372	9
238	29502	15
238	4056	7
238	44901	15
238	45548	1
238	51663	7
241	1454	9
241	3845	15
241	52312	9
241	52740	15
246	20881	9
246	21923	15
246	25093	9
246	28186	15
246	3395	15
246	37050	15
246	53134	9
247	17643	4
247	25683	4
247	25905	4
247	28312	4
247	37470	4
247	37924	4
247	46215	4
248	12158	6
248	14923	6
248	16948	6
248	18746	6
248	2064	15
248	26482	6
248	39732	9
248	51955	6
248	55448	9
248	57489	15
250	12118	6
250	39163	9
254	33329	6
254	347	6
254	37231	9
254	46980	15
256	15011	15
256	43249	15
256	46102	11
256	48028	6
256	55855	6
258	23079	13
259	11923	6
259	14345	15
259	15989	6
259	25432	6
259	28934	6
259	29603	6
259	29975	15
259	35020	6
259	40967	6
259	46798	9
259	50758	6
259	54090	11
259	56122	7
259	7928	1
260	13215	9
261	35351	9
261	45257	1
261	7341	15
264	25535	15
264	31572	11
264	43308	15
264	48265	6
264	4835	9
264	510	15
267	16009	1
267	40145	1
268	12085	13
268	20440	4
268	25683	4
268	33352	13
268	41979	13
268	46215	4
270	29662	13
270	56417	13
270	6211	13
272	17992	9
272	18540	9
272	33420	15
272	4054	1
272	45939	15
272	54572	15
272	9363	9
272	9538	11
273	18902	15
273	20839	9
273	2367	7
273	24703	6
273	36907	15
273	41697	1
273	4629	9
273	47391	11
273	56251	6
273	57211	15
273	6614	1
274	2659	15
274	53878	9
278	1056	15
278	10582	6
278	1454	9
278	16525	9
278	1860	15
278	32074	15
278	3845	15
278	44260	15
278	48012	15
278	52312	9
278	52500	15
278	52740	15
279	16525	9
279	19343	15
279	22215	9
279	27588	9
279	32251	15
279	3649	9
279	55448	9
279	56802	15
279	57586	15
282	17170	4
282	25683	4
282	37924	4
282	44743	4
282	7352	4
285	10179	4
285	15315	4
285	15892	4
285	17018	13
285	17643	4
285	19968	4
285	20440	4
285	20579	4
285	21027	4
285	22163	4
285	24670	4
285	25207	4
285	25683	4
285	26537	4
285	28232	4
285	29276	4
285	34575	4
285	37896	4
285	38485	4
285	45973	4
285	46215	4
285	5040	4
285	50630	4
285	55715	4
285	56623	4
285	8008	4
286	34353	13
287	10514	6
287	11531	6
287	1269	6
287	12903	6
287	14836	15
287	15778	6
287	16474	6
287	19005	6
287	21656	6
287	25176	15
287	26820	9
287	28888	6
287	29234	6
287	29414	6
287	30543	7
287	3105	6
287	31404	9
287	32076	6
287	32323	6
287	33033	6
287	33323	15
287	33909	2
287	36516	6
287	39495	15
287	40263	8
287	43505	6
287	44498	15
287	45146	15
287	47292	15
287	4841	9
287	58137	6
287	8906	6
287	9848	6
288	10841	15
288	34825	6
289	15297	1
289	215	15
289	22003	15
289	35584	1
289	35706	9
289	44323	7
289	45414	6
289	45579	7
289	52025	6
289	55465	6
290	15276	1
292	13574	4
292	29131	4
292	32092	4
292	32219	4
292	35914	4
292	37896	4
292	38485	4
292	39272	4
292	43544	4
292	52049	4
292	52933	4
292	5786	4
295	16162	12
295	20980	4
295	21912	4
295	24591	4
295	27332	4
295	33368	4
295	34754	4
295	43098	4
295	44092	4
295	46403	12
295	5040	4
295	53963	13
295	54212	4
295	55715	4
295	8009	4
296	16386	4
296	16467	4
296	25683	4
296	37924	4
296	5040	4
297	17643	4
297	25683	4
300	11464	13
300	14328	13
300	15177	13
300	17642	13
300	19009	13
300	22069	13
300	22982	4
300	23115	4
300	24045	4
300	26985	13
300	2868	13
300	3100	4
300	31275	13
300	32791	13
300	32827	13
300	34973	13
300	36551	13
300	39670	13
300	40033	13
300	40155	13
300	40874	13
300	43477	13
300	4710	13
300	49465	13
300	49517	13
300	54355	13
300	55722	13
300	57101	4
300	5838	13
300	6397	13
300	9562	13
301	14130	1
301	25023	9
301	30045	9
301	34935	15
301	40041	15
301	51981	15
303	11504	9
303	15666	6
303	21371	15
303	51827	15
305	44267	13
307	11003	6
307	11460	15
307	14836	15
307	26820	9
307	33909	2
307	54799	15
308	55529	1
308	58070	9
308	641	1
308	7040	1
309	19365	15
309	43087	1
310	13264	4
310	21111	4
310	21397	4
310	21723	4
310	25059	4
310	28151	4
310	30944	4
310	48426	4
311	17992	9
311	22568	6
311	39046	1
311	6496	15
312	10646	15
312	12326	11
312	21015	15
312	43121	15
312	43524	9
314	10646	15
314	12326	11
314	21015	15
314	43121	15
314	43524	9
314	55314	1
315	42407	13
317	13006	7
317	14002	6
317	16242	15
317	17644	6
317	28372	9
317	44901	15
317	45006	6
317	9781	11
321	15130	9
321	22663	1
321	41647	15
321	45382	1
321	47842	15
321	56403	15
322	1198	13
322	15575	4
322	21299	4
322	28241	4
322	29354	4
322	32219	4
322	33067	4
322	35116	4
322	39011	12
322	44086	4
322	44151	4
322	4857	13
322	50496	4
325	29190	15
325	34966	6
325	36430	9
325	36544	15
326	39878	15
329	12387	7
329	1382	7
329	20643	7
329	22147	7
329	22352	6
329	26566	9
329	30884	7
329	46678	6
329	53396	1
329	53889	7
334	174	4
334	17795	12
334	19254	4
334	19968	4
334	21027	4
334	24045	4
334	25207	4
334	26005	4
334	27361	4
334	29090	4
334	3100	4
334	34260	4
334	39559	13
334	44086	4
334	45973	4
334	48122	4
334	5040	4
334	51967	4
334	732	4
335	35028	13
337	35825	13
340	39435	13
341	1454	9
341	32074	15
341	32076	6
341	3458	6
341	3687	7
341	3845	15
341	40297	15
341	52312	9
341	54770	6
342	10480	15
342	12118	6
342	15138	15
342	17279	7
342	23619	6
342	24187	15
342	33736	15
342	37231	9
342	38326	9
342	38463	1
342	38689	6
342	42900	1
342	45188	6
346	15116	1
346	18012	15
346	19402	6
346	22126	6
346	22352	6
346	23637	9
346	2417	6
346	33025	6
346	47348	6
346	54331	6
346	5885	7
350	20839	9
350	22751	15
350	26666	1
350	38401	9
350	51661	1
350	58121	6
351	28231	4
351	30944	4
351	41900	4
351	54828	13
355	174	4
355	18839	4
355	19254	4
355	19968	4
355	20733	4
355	21027	4
355	25207	4
355	27497	12
355	30020	4
355	3100	4
355	34260	4
355	34371	4
355	34638	13
355	39559	13
355	41255	12
355	45479	12
355	47048	13
355	48122	4
355	5040	4
355	57854	4
355	732	4
355	8379	12
356	22988	13
356	25683	4
356	37924	4
357	14836	15
357	16501	15
357	26820	9
357	27307	6
357	28136	15
357	31717	11
357	45146	15
357	47378	9
357	5459	7
357	54614	7
357	54	9
357	57671	7
357	8482	15
358	17178	5
358	17178	5
358	17270	5
358	17270	5
358	18194	5
358	18194	5
358	20481	5
358	20481	5
358	20788	5
358	20788	5
358	22609	5
358	22609	5
358	28249	5
358	28249	5
358	28802	5
358	28802	5
358	31777	5
358	31777	5
358	36602	14
358	36602	14
358	42533	5
358	42533	5
358	47208	5
358	47208	5
358	48816	5
358	48816	5
358	51949	5
358	51949	5
359	6267	13
362	14375	9
362	20839	9
362	21233	1
362	23378	1
362	27319	11
362	51338	6
364	22493	1
364	28936	9
364	4544	2
364	49596	9
364	5371	6
364	6213	1
370	14796	4
370	16531	4
370	2070	4
370	22163	4
370	37896	4
370	38485	4
370	48921	4
370	50630	4
371	10809	5
371	11441	5
371	12100	5
371	13286	5
371	16165	5
371	18101	5
371	19139	5
371	20975	5
371	21871	5
371	22044	5
371	23075	5
371	23697	5
371	24211	5
371	24236	5
371	24421	5
371	25104	14
371	25151	5
371	25159	5
371	26128	5
371	26332	5
371	28118	5
371	28868	5
371	29683	5
371	32546	5
371	3382	5
371	34638	5
371	35114	5
371	35180	5
371	36853	5
371	36921	5
371	37097	5
371	37113	5
371	37822	5
371	39113	5
371	39299	5
371	40552	5
371	42974	5
371	43519	5
371	43672	5
371	44164	5
371	44385	5
371	45312	5
371	46058	5
371	46235	5
371	46741	5
371	49032	5
371	50404	5
371	5142	5
371	52864	5
371	53194	5
371	54055	5
371	55348	5
371	56235	5
371	57194	5
371	57229	5
371	57674	5
371	5952	5
371	5955	5
371	6008	5
371	6199	5
371	7294	5
372	2461	6
372	24703	6
372	26586	6
372	50843	6
372	52746	15
372	5359	9
372	9253	15
373	1482	1
373	25432	6
373	31952	1
374	48045	1
375	26376	1
376	28372	9
376	44901	15
376	58069	7
378	13685	4
378	16923	13
378	249	4
378	25014	4
378	33395	13
378	37826	4
378	38485	4
378	44227	4
378	44595	4
378	44743	4
378	53209	4
379	10113	15
379	12685	1
379	36798	6
379	37337	6
379	41614	7
379	42293	1
379	45249	1
379	893	6
380	10113	15
380	12685	1
383	53204	13
384	11089	15
384	20839	9
384	45838	1
384	55270	1
387	2976	9
387	30586	6
387	3198	15
387	33011	7
387	7255	11
390	12963	4
390	17643	4
390	25683	4
390	26762	4
390	37924	4
392	47518	13
393	10179	4
393	12215	4
393	1322	13
393	13574	4
393	15315	4
393	16531	4
393	19968	4
393	20177	13
393	21027	4
393	21593	4
393	22163	4
393	22482	4
393	23863	13
393	25207	4
393	27260	12
393	28544	4
393	30593	4
393	3277	4
393	35547	4
393	37896	4
393	3813	4
393	38485	4
393	40982	12
393	43039	4
393	43983	4
393	48568	4
393	48677	4
393	49183	4
393	50630	4
393	52049	4
393	52837	13
393	55715	4
393	55749	4
393	56184	4
393	5865	12
393	6678	4
393	8107	13
393	8379	12
393	8733	4
395	35286	13
395	58132	13
397	14953	1
397	18020	15
397	18467	15
397	21254	6
397	25114	9
397	30870	15
397	31318	9
397	35403	15
397	40592	9
397	41007	9
397	56631	15
397	6942	1
398	16336	15
398	18411	11
398	23937	1
398	26823	9
402	12180	9
402	19541	15
402	2843	15
402	28601	6
402	28865	9
402	36350	11
403	23896	9
403	52747	15
405	12118	6
405	19830	7
405	26586	6
405	35189	6
405	36512	11
405	4289	6
405	43801	15
405	50843	6
405	9965	1
407	11623	6
407	11661	6
407	16566	6
407	17787	6
407	21355	6
407	21976	6
407	22215	9
407	27577	6
407	30586	6
407	31997	6
407	32771	6
407	33921	6
407	34011	6
407	34385	6
407	35193	6
407	36770	6
407	36909	6
407	37350	6
407	41803	6
407	44230	6
407	44751	1
407	46422	6
407	50328	6
407	51052	6
407	53152	6
407	54755	6
407	7430	6
410	2976	9
410	3198	15
410	7255	11
412	27879	4
412	30069	13
412	43435	4
415	11558	1
415	1937	15
415	21372	15
415	28869	6
415	35351	9
415	37732	1
415	52297	6
415	7341	15
415	7871	1
417	5821	15
419	16569	4
419	17643	4
419	25207	4
419	25683	4
420	12963	4
420	16542	13
420	17643	4
420	25683	4
420	37924	4
420	53534	13
420	58132	13
423	50391	13
425	1612	6
425	33651	11
425	45370	1
425	45436	6
425	55671	15
426	17154	9
426	23958	15
426	29170	6
426	30151	6
426	38844	6
426	45455	15
427	11243	6
427	20839	9
427	23362	15
427	2461	6
427	39270	11
427	41188	15
427	45211	6
427	45279	1
427	45852	9
427	49692	1
427	57983	6
427	7549	9
428	17457	9
428	20983	7
428	27307	6
428	31181	15
428	31765	9
428	46561	6
428	47735	15
428	54823	6
428	5929	15
428	6035	9
428	8882	9
429	12963	4
429	25683	4
429	37924	4
429	44743	4
429	56337	4
430	16988	15
430	28985	9
431	2625	4
431	33727	4
431	33973	4
431	40386	4
431	44743	4
431	44842	4
431	48677	4
431	49812	4
431	5040	4
431	55115	4
431	56083	4
431	57101	4
432	10113	15
432	12685	1
432	13380	6
432	13696	7
432	23869	7
432	27872	1
432	29046	1
432	30358	2
432	43899	6
432	46561	6
432	51902	6
433	19564	13
436	47312	13
437	14685	1
439	16948	6
439	22891	15
439	28521	15
439	31130	15
439	35667	15
439	37206	1
439	44272	15
439	55448	9
440	10658	6
440	10846	6
440	16525	9
440	28644	6
440	30180	9
440	55089	15
440	55247	1
440	7051	9
440	7969	6
440	8019	15
441	16988	15
441	2659	15
441	284	6
441	28985	9
